facility_id,facility_name,facility_type,district,state,lat,lon,osm_id,source
FAC0697,Government Hospital,General Hospital,Kalaburagi,Karnataka,17.1224905,76.9417851,3555467165,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0698,Tipu Sultan Maternity and General Hospital,General Hospital,Kalaburagi,Karnataka,17.3585389,76.8547592,6948336113,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0699,Khaja Bandanawaz Teaching and General Hospital,General Hospital,Kalaburagi,Karnataka,17.3261257,76.833681,6950126778,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0700,Hiresavalgi PHC,PHC,Kalaburagi,Karnataka,17.346378,76.7334789,7205437060,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0701,Nelogi CHC,CHC,Kalaburagi,Karnataka,17.0595396,76.6081085,7205437061,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0702,Hebbal CHC,CHC,Kalaburagi,Karnataka,17.3786196,77.049396,7205437065,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0703,Koodi Darga Government Hospital,General Hospital,Kalaburagi,Karnataka,17.1335839,76.7510466,7205437067,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0704,Kadaganchi PHC,PHC,Kalaburagi,Karnataka,17.4444537,76.6709228,7205437070,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0705,"Government Hospital, Ganwar",General Hospital,Kalaburagi,Karnataka,16.9088899,76.8204642,7205437074,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0706,Gundgurthi CHC,CHC,Kalaburagi,Karnataka,17.244143,77.056019,7205437076,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0707,"Government Hospital, Gobbur(B)",General Hospital,Kalaburagi,Karnataka,17.257045,76.631624,7205437077,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0708,"Government Hospital, Mandevala",General Hospital,Kalaburagi,Karnataka,17.0050243,76.547492,7205437082,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0709,Korwar PHC,PHC,Kalaburagi,Karnataka,17.3199791,77.0581693,7205437085,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0710,Government Hospital,General Hospital,Kalaburagi,Karnataka,17.0578666,76.6100065,7205437087,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0711,Madyala PHC,PHC,Kalaburagi,Karnataka,17.3895003,76.4895528,7205437093,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0712,"Government Hospital, Farhatabad",General Hospital,Kalaburagi,Karnataka,17.182993,76.791694,7205437094,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0713,PHC Bhusnoor,PHC,Kalaburagi,Karnataka,17.469806,76.527264,7205437102,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0714,Nimbarga CHC,CHC,Kalaburagi,Karnataka,17.3892686,76.584873,7205437116,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0715,"Government Hospital, Dandhoti",General Hospital,Kalaburagi,Karnataka,17.1835083,77.100965,7205437121,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0716,Revoor B PHC,PHC,Kalaburagi,Karnataka,17.3236256,76.4621222,7205437134,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0717,Ravoor PHC,PHC,Kalaburagi,Karnataka,17.090907,76.99748,7205437140,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0718,"Government Hospital, Chitapur",General Hospital,Kalaburagi,Karnataka,17.1253512,77.0835502,7205437143,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0719,"Government Hospital, Harsur",General Hospital,Kalaburagi,Karnataka,17.4274351,76.9737121,7205437147,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0720,Korhalli PHC,PHC,Kalaburagi,Karnataka,17.4865328,76.5760683,7205437153,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0721,Government Hospital Atnoor,General Hospital,Kalaburagi,Karnataka,17.2429948,76.4834768,7205437154,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0722,Jewargi Government Hospital,General Hospital,Kalaburagi,Karnataka,17.015116,76.7748644,7205437160,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0723,Government Hospital Wadi,General Hospital,Kalaburagi,Karnataka,17.0420146,77.0002163,7205437163,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0724,Tengli PHC,PHC,Kalaburagi,Karnataka,17.3589499,76.8241951,7205437166,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0725,Kalhipparaga PHC,PHC,Kalaburagi,Karnataka,17.4161871,77.0478601,7205437170,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0726,PHC Aurad(B),PHC,Kalaburagi,Karnataka,17.444783,76.885912,7205437173,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0727,Narona CHC,CHC,Kalaburagi,Karnataka,17.5131613,76.7164274,7205437176,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0728,Aisha Maternity & General Hospital,General Hospital,Kalaburagi,Karnataka,17.3367972,76.8158001,7548301097,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0729,Gulbarga District Government Hospital,General Hospital,Kalaburagi,Karnataka,17.331378,76.84019,7548301099,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0730,Suraksha Maternity & General Hospital,General Hospital,Kalaburagi,Karnataka,17.3135651,76.8656277,7548301103,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0731,Al Ameen Aminabai Maternity & General Hospital,General Hospital,Kalaburagi,Karnataka,17.3504444,76.84752,7548301105,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0732,Syed Barey Maternity & General Hospital,General Hospital,Kalaburagi,Karnataka,17.3452489,76.8433902,7548301116,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0733,Al-Nisa Maternity & General Hospital,General Hospital,Kalaburagi,Karnataka,17.345479,76.8474025,7548301171,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0734,Pearls Child Care and General Hospital,General Hospital,Kalaburagi,Karnataka,17.352025,76.848618,7548301174,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0735,Sri Venkat Sai Surgical & General Hospital,General Hospital,Kalaburagi,Karnataka,17.3103824,76.8010837,7548301200,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0736,Meenaz Maternity & General Hospital,General Hospital,Kalaburagi,Karnataka,17.3511117,76.8528018,7548301203,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0737,Government Hospital,General Hospital,Kalaburagi,Karnataka,17.44483,76.8858989,8188036349,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0738,Kakotuparambu Primary Health Centre,PHC,Kodagu,Karnataka,12.256,75.7595,7202979466,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0739,Government Hospital Napoklu,General Hospital,Kodagu,Karnataka,12.3061737,75.6884194,7202979473,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0740,Government Hospital,General Hospital,Kodagu,Karnataka,12.4187855,75.741458,8188037468,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0741,Sri Narshima Raja District Hospital,District Hospital,Kolar,Karnataka,13.1291236,78.1342614,6947682069,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0742,"PHC, Ramasamudram",PHC,Kolar,Karnataka,13.368773,78.424443,7113926764,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0743,"PHC, Andersonpet",PHC,Kolar,Karnataka,12.9351991,78.2690685,7202724060,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0744,Kyasambally PHC,PHC,Kolar,Karnataka,12.9534688,78.3484397,7202724066,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0745,Uphc Kolar Phc,PHC,Kolar,Karnataka,13.136113,78.132185,7202935742,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0746,Huttur PHC,PHC,Kolar,Karnataka,13.1318735,78.2543982,7202935744,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0747,"Government Hospital, Doddachinnahalli",General Hospital,Kolar,Karnataka,12.958055,78.226823,7202935751,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0748,Oorukuntemittur Government Hospital,General Hospital,Kolar,Karnataka,13.0714406,78.3342008,7202935759,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0749,"Government Hospital, Avani",General Hospital,Kolar,Karnataka,13.1070737,78.331434,7202935772,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0750,Tayaluru Government Hospital,General Hospital,Kolar,Karnataka,13.0571302,78.425643,7202935786,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0751,Nangali Government Hospital,General Hospital,Kolar,Karnataka,13.199042,78.515335,7202935797,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0752,Bethamangala CHC,CHC,Kolar,Karnataka,13.006704,78.326628,7202935807,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0753,Vemagal PHC,PHC,Kolar,Karnataka,13.1929603,78.0177705,7202935834,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0754,Uttanur PHC,PHC,Kolar,Karnataka,13.210836,78.28678,7202935836,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0755,Narasapura Government Hospital,General Hospital,Kolar,Karnataka,13.1389495,78.00346,7202935847,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0756,"PHC, Bairakuru",PHC,Kolar,Karnataka,13.239453,78.490904,7202935850,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0757,"General Hospital, Bangarapet",General Hospital,Kolar,Karnataka,12.9895093,78.1775931,7202935864,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0758,Dargamohalla Urban Primary Health Centre,PHC,Kolar,Karnataka,13.1316084,78.1244478,7202935879,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0759,Mulbagal Urban PHC,PHC,Kolar,Karnataka,13.162136,78.392569,7202935890,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0760,Vakkaleri PHC,PHC,Kolar,Karnataka,13.0726726,78.038652,7202935896,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0761,PHC Kannasandra,PHC,Kolar,Karnataka,13.086547,78.410221,7202935902,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0762,Sugatur PHC,PHC,Kolar,Karnataka,13.20793,78.101186,7202935908,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0763,Ronur PHC,PHC,Kolar,Karnataka,13.447445,78.2974666,7202986980,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0764,Muttakapalli Government Hospital,General Hospital,Kolar,Karnataka,13.32545,78.3350134,7202987002,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0765,Holur PHC,PHC,Kolar,Karnataka,13.2457217,78.2123498,7202987010,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0766,PHC Lakshmipura,PHC,Kolar,Karnataka,13.4475267,78.2976426,7202987048,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0767,Pulugurkota Government hospital,General Hospital,Kolar,Karnataka,13.431571,78.3568269,7202987073,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0768,Hogalagere PHC,PHC,Kolar,Karnataka,13.3344108,78.2900961,7202987108,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0769,Government Hospital Yeldur,General Hospital,Kolar,Karnataka,13.2805545,78.2953617,7202987127,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0770,Kuruboor PHC,PHC,Kolar,Karnataka,13.3135256,78.07497,7202987135,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0771,Governmental Hospital,General Hospital,Koppal,Karnataka,15.3534219,76.4920804,1802646087,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0772,Kampli A health subcentre,Sub-Centre,Koppal,Karnataka,15.4068677,76.6038476,6179056375,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0773,Bukkasagara Health Subcentre,Sub-Centre,Koppal,Karnataka,15.3750638,76.5718047,6179056377,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0774,Sanapura Health Subcentre,Sub-Centre,Koppal,Karnataka,15.4397,76.6479,6179056378,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0775,"CHC, Kuknoor",CHC,Koppal,Karnataka,15.492909,75.995446,7205430728,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0776,Malapanagudi PHC,PHC,Koppal,Karnataka,15.2775292,76.4311244,7205430730,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0777,CHC Sriramanagar,CHC,Koppal,Karnataka,15.5018992,76.5942575,7205430731,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0778,Kampli Government Hospital,General Hospital,Koppal,Karnataka,15.4064959,76.6036531,7205430732,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0779,Kinnala PHC,PHC,Koppal,Karnataka,15.4384731,76.1383952,7205430737,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0780,"Government Hospital, Benakal",General Hospital,Koppal,Karnataka,15.443029,76.0444523,7205430741,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0781,Irkalgada PHC,PHC,Koppal,Karnataka,15.465214,76.217819,7205430751,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0782,PHC Bhagyanagar,PHC,Koppal,Karnataka,15.368333,76.1445547,7205430753,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0783,Hoskera PHC,PHC,Koppal,Karnataka,15.499949,76.5668134,7205430756,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0784,"Government Hospital, Mangalore",General Hospital,Koppal,Karnataka,15.5183744,76.1510225,7205430760,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0785,"Government Subdivision Hospital, Gangavathi",General Hospital,Koppal,Karnataka,15.4258693,76.5290112,7205430761,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0786,Indaragi PHC,PHC,Koppal,Karnataka,15.4439047,76.3235604,7205430771,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0787,"Government Hospital, Ginigera",General Hospital,Koppal,Karnataka,15.35329,76.250666,7205430777,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0788,Ramasagar Government Hospital,General Hospital,Koppal,Karnataka,15.374023,76.572042,7205430780,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0789,"Government Hospital, Hiresingodi",General Hospital,Koppal,Karnataka,15.2952461,76.0941147,7205430785,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0790,Itagi PHC,PHC,Koppal,Karnataka,15.4460023,75.9670282,7205430798,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0791,Kukanapalli PHC,PHC,Koppal,Karnataka,15.4347501,76.2962684,7205430817,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0792,"PHC, Anegundi",PHC,Koppal,Karnataka,15.3532967,76.4920959,7205430827,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0793,Munirabad CHC,CHC,Koppal,Karnataka,15.2785323,76.3260433,7205430837,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0794,Hitnal PHC,PHC,Koppal,Karnataka,15.329528,76.311661,7205430843,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0795,Mushtur PHC,PHC,Koppal,Karnataka,15.457077,76.640991,7205430855,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0796,Mudhol PHC,PHC,Koppal,Karnataka,15.6384198,75.9520156,7205448339,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0797,PHC Bevoor,PHC,Koppal,Karnataka,15.5657243,76.1716156,7205448351,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0798,CHC Kanakagiri,CHC,Koppal,Karnataka,15.567121,76.417334,7205448352,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0799,"Government Hospital, Chikwankal Kunta",General Hospital,Koppal,Karnataka,15.6380221,76.2273341,7205448364,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0800,"Government Hospital, Gunnal",General Hospital,Koppal,Karnataka,15.590883,76.232691,7205448384,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0801,Kushtagi Government Hospital,General Hospital,Koppal,Karnataka,15.7543994,76.1895042,7205448386,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0802,Government Hospital Thurvihal,General Hospital,Koppal,Karnataka,15.7609361,76.5941272,7205448389,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0803,Navali PHC,PHC,Koppal,Karnataka,15.6511374,76.5409776,7205448395,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0804,"Government Hospital, Dotihal",General Hospital,Koppal,Karnataka,15.862482,76.2092496,7205448404,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0805,"Government Hospital, Karatagi",General Hospital,Koppal,Karnataka,15.604166,76.6601554,7205448411,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0806,"Old Government Hospital, Yelburga",General Hospital,Koppal,Karnataka,15.613397,76.011243,7205448415,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0807,Hiremannapur PHC,PHC,Koppal,Karnataka,15.762852,76.270082,7205448442,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0808,Primary Health Centre,PHC,Koppal,Karnataka,15.891187,76.298713,7205448467,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0809,Yashoda Maternity and General Hospital,General Hospital,Koppal,Karnataka,15.3514973,76.1643589,7569754278,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0810,Primary Health Center,PHC,Koppal,Karnataka,15.608212,76.011503,8188037160,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0811,Primary Health Center,PHC,Koppal,Karnataka,15.54003,76.323391,8188037177,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0812,Government Hospital,General Hospital,Koppal,Karnataka,15.5014121,76.5942483,8188037182,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0813,Government Hospital,General Hospital,Koppal,Karnataka,15.4571499,76.6410367,8188037197,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0814,Government Hospital,General Hospital,Koppal,Karnataka,15.2784818,76.3258372,8188037341,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0815,Government hospital kuknur,General Hospital,Koppal,Karnataka,15.4928862,75.9943398,14019703001,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0816,Government Hospital,General Hospital,Mandya,Karnataka,12.5246186,76.8998873,659001946,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0817,Government District Ayurveda Hospital,General Hospital,Mandya,Karnataka,12.5166576,76.8939801,6779095989,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0818,PHC B. Hosur,PHC,Mandya,Karnataka,12.610928,76.874244,7202723902,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0819,"Government Hospital, Brahmadevarahalli",General Hospital,Mandya,Karnataka,12.7507047,76.7278825,7202723903,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0820,Keragodu PHC,PHC,Mandya,Karnataka,12.6390402,76.9152121,7202723913,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0821,PHC Aghalaya,PHC,Mandya,Karnataka,12.80695,76.526479,7202723914,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0822,Sindhaghatta PHC,PHC,Mandya,Karnataka,12.6933705,76.5457603,7202723920,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0823,Shivanahalli Primary Health Centre,PHC,Mandya,Karnataka,12.585091,76.8236327,7202723926,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0824,Hulivana PHC,PHC,Mandya,Karnataka,12.5910251,76.9033805,7202723935,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0825,Government Hospital Thendekere,General Hospital,Mandya,Karnataka,12.59482,76.556945,7202723966,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0826,Narayanapura Government Hospital,General Hospital,Mandya,Karnataka,12.6053018,76.6235809,7202723974,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0827,Santhebachalli PHC,PHC,Mandya,Karnataka,12.8085947,76.5824713,7202723986,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0828,PHC Bidarakote,PHC,Mandya,Karnataka,12.6817931,76.9305617,7202723989,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0829,"PHC, Basaralu",PHC,Mandya,Karnataka,12.7069509,76.8174744,7202723994,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0830,Keelara PHC,PHC,Mandya,Karnataka,12.5956347,76.939768,7202723999,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0831,"CHC, Bindiganavile",CHC,Mandya,Karnataka,12.8823108,76.6346562,7202724001,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0832,"Government Hospital, Bommanahalli",General Hospital,Mandya,Karnataka,12.7556968,76.891525,7202724007,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0833,Government Hospital Seelanere,General Hospital,Mandya,Karnataka,12.634737,76.559052,7202724011,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0834,"PHC, Besagara Halli",PHC,Mandya,Karnataka,12.639157,76.9944876,7202724021,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0835,Krishnarajpet Government Hospital,General Hospital,Mandya,Karnataka,12.654322,76.485068,7202724024,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0836,Melukote PHC,PHC,Mandya,Karnataka,12.6674392,76.6485271,7202724028,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0837,"PHC, Doddayagti",PHC,Mandya,Karnataka,12.7505041,76.7933517,7202724047,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0838,PHC Bellale,PHC,Mandya,Karnataka,12.60713,76.673084,7202724048,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0839,"PHC, Goravale",PHC,Mandya,Karnataka,12.5834679,76.8467652,7202724072,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0840,"Government Hospital, Koppa",General Hospital,Mandya,Karnataka,12.7093527,76.9583313,7202724076,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0841,Kodiyala PHC,PHC,Mandya,Karnataka,12.4533496,76.8413259,7202979366,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0842,Pandavapura Government Hospital,General Hospital,Mandya,Karnataka,12.498917,76.674528,7202979374,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0843,Government Hospital Mahadevapur,General Hospital,Mandya,Karnataka,12.3971086,76.775446,7202979386,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0844,Government hospital Thaggahalli,General Hospital,Mandya,Karnataka,12.486381,76.936931,7202979402,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0845,Kyatumgere PHC,PHC,Mandya,Karnataka,12.5136619,76.8785828,7202979409,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0846,Holalu PHC,PHC,Mandya,Karnataka,12.552582,76.851489,7202979410,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0847,Honaganahalli PHC,PHC,Mandya,Karnataka,12.5780697,76.9020947,7202979415,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0848,"Government Hospital, Bookanakere",General Hospital,Mandya,Karnataka,12.5623893,76.5273672,7202979419,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0849,"PHC, Bannangadi",PHC,Mandya,Karnataka,12.474788,76.563506,7202979437,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0850,Government Hospital,General Hospital,Mandya,Karnataka,12.5135565,76.8786146,7202979445,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0851,"PHC, Hanakere",PHC,Mandya,Karnataka,12.5634882,76.9815782,7202979451,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0852,Kothathi PHC,PHC,Mandya,Karnataka,12.4703686,76.8637459,7202979464,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0853,PHC Aralakuppe,PHC,Mandya,Karnataka,12.4577229,76.6169518,7202979468,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0854,Soonagahalli PHC,PHC,Mandya,Karnataka,12.508278,76.964063,7202979475,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0855,"Government Hospital, Chikkabyadarahalli",General Hospital,Mandya,Karnataka,12.501586,76.7314755,7202979478,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0856,"Government Hospital, Chinakurali",General Hospital,Mandya,Karnataka,12.539843,76.599375,7202979481,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0857,Government Hospital Srirangapatna,General Hospital,Mandya,Karnataka,12.4183969,76.6932024,7202979495,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0858,PHC Kyathanahalli,PHC,Mandya,Karnataka,12.461992,76.653383,7202979501,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0859,Yeliyur Government Hospital (PHC),PHC,Mandya,Karnataka,12.5093486,76.8131446,7202979511,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0860,Pandavapura Chc,CHC,Mandya,Karnataka,12.5397242,76.5990686,7202979514,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
