date,facility_id,drug,drug_category,consumption,stock,days_of_cover,district,state
2023-05-06,FAC0002,Ciprofloxacin,antibiotic,6.134982930963707,63.071349030985,9.306938442416406,Bagalkote,Karnataka
2023-05-07,FAC0002,Ciprofloxacin,antibiotic,6.334035479613935,56.73731355137106,8.406108656947017,Bagalkote,Karnataka
2023-05-08,FAC0002,Ciprofloxacin,antibiotic,6.504410192005477,50.23290335936558,7.604765348302827,Bagalkote,Karnataka
2023-05-09,FAC0002,Ciprofloxacin,antibiotic,7.118272714646429,43.11463064471915,6.745347210144568,Bagalkote,Karnataka
2023-05-10,FAC0002,Ciprofloxacin,antibiotic,6.769871575402553,36.344759069316595,5.702393787768689,Bagalkote,Karnataka
2023-05-11,FAC0002,Ciprofloxacin,antibiotic,5.439270377905724,30.90548869141087,4.844727980658145,Bagalkote,Karnataka
2023-05-12,FAC0002,Ciprofloxacin,antibiotic,4.841189182220828,26.064299509190043,4.229056588006526,Bagalkote,Karnataka
2023-05-13,FAC0002,Ciprofloxacin,antibiotic,5.951180017787288,20.113119491402756,3.2774124527197284,Bagalkote,Karnataka
2023-05-14,FAC0002,Ciprofloxacin,antibiotic,6.0703190830902285,14.042800408312527,2.30239428023949,Bagalkote,Karnataka
2023-05-15,FAC0002,Ciprofloxacin,antibiotic,6.685557800583223,7.357242607729304,1.2011639552899414,Bagalkote,Karnataka
2023-05-16,FAC0002,Ciprofloxacin,antibiotic,6.335002610452028,1.0222399972772758,0.16999937211634258,Bagalkote,Karnataka
2023-05-17,FAC0002,Ciprofloxacin,antibiotic,6.618650639150616,0.0,0.0,Bagalkote,Karnataka
2023-05-18,FAC0002,Ciprofloxacin,antibiotic,5.415333141316981,0.0,0.0,Bagalkote,Karnataka
2023-05-19,FAC0002,Ciprofloxacin,antibiotic,5.357857281353683,0.0,0.0,Bagalkote,Karnataka
2023-05-20,FAC0002,Ciprofloxacin,antibiotic,5.877949619169029,0.0,0.0,Bagalkote,Karnataka
2023-05-21,FAC0002,Ciprofloxacin,antibiotic,5.403537197819002,95.41847236891317,16.019837294596503,Bagalkote,Karnataka
2023-05-22,FAC0002,Ciprofloxacin,antibiotic,6.172573849368389,89.24589851954478,15.170169273111224,Bagalkote,Karnataka
2023-05-23,FAC0002,Ciprofloxacin,antibiotic,6.559115256208839,82.68678326333594,13.979163033832704,Bagalkote,Karnataka
2023-05-24,FAC0002,Ciprofloxacin,antibiotic,6.847430006586211,75.83935325674973,12.75107050798681,Bagalkote,Karnataka
2023-05-25,FAC0002,Ciprofloxacin,antibiotic,5.664397525687027,70.17495573106271,11.728537198342751,Bagalkote,Karnataka
2023-05-26,FAC0002,Ciprofloxacin,antibiotic,5.1587889937044675,65.01616673735825,10.918228415116678,Bagalkote,Karnataka
2023-05-27,FAC0002,Ciprofloxacin,antibiotic,5.703336322026083,59.312830415332165,10.002361438971544,Bagalkote,Karnataka
2023-05-28,FAC0002,Ciprofloxacin,antibiotic,6.114854055240761,53.1979763600914,8.820025099724823,Bagalkote,Karnataka
2023-05-29,FAC0002,Ciprofloxacin,antibiotic,7.5195940749777375,45.67838228511366,7.339153195588881,Bagalkote,Karnataka
2023-05-30,FAC0002,Ciprofloxacin,antibiotic,7.347378625826816,38.33100365928685,6.049200983731872,Bagalkote,Karnataka
2023-05-31,FAC0002,Ciprofloxacin,antibiotic,6.897977091985365,31.433026567301486,4.954951295788979,Bagalkote,Karnataka
2023-06-01,FAC0002,Ciprofloxacin,antibiotic,6.096459996740613,25.336566570560873,3.9554490987414654,Bagalkote,Karnataka
2023-06-02,FAC0002,Ciprofloxacin,antibiotic,5.097780239004537,20.238786331556334,3.163907826607419,Bagalkote,Karnataka
2023-06-03,FAC0002,Ciprofloxacin,antibiotic,5.626914389197487,14.611871942358846,2.2881635448231696,Bagalkote,Karnataka
2023-06-04,FAC0002,Ciprofloxacin,antibiotic,5.846229460455772,8.765642481903074,1.3809649869290945,Bagalkote,Karnataka
2023-06-05,FAC0002,Ciprofloxacin,antibiotic,6.321195633431942,2.4444468484711317,0.39578002248658445,Bagalkote,Karnataka
2023-06-06,FAC0002,Ciprofloxacin,antibiotic,7.365563135870156,0.0,0.0,Bagalkote,Karnataka
2023-06-07,FAC0002,Ciprofloxacin,antibiotic,6.383693241289046,0.0,0.0,Bagalkote,Karnataka
2023-06-08,FAC0002,Ciprofloxacin,antibiotic,5.63833721955386,0.0,0.0,Bagalkote,Karnataka
2023-06-09,FAC0002,Ciprofloxacin,antibiotic,5.906254263570331,0.0,0.0,Bagalkote,Karnataka
2023-06-10,FAC0002,Ciprofloxacin,antibiotic,5.95171493919166,97.87971211643772,15.78232731868278,Bagalkote,Karnataka
2023-06-11,FAC0002,Ciprofloxacin,antibiotic,5.9951881937026785,91.88452392273504,14.764989107861716,Bagalkote,Karnataka
2023-06-12,FAC0002,Ciprofloxacin,antibiotic,7.222678712558705,84.66184521017634,13.32854708674837,Bagalkote,Karnataka
2023-06-13,FAC0002,Ciprofloxacin,antibiotic,7.918975131806991,76.74287007836935,11.933313627566585,Bagalkote,Karnataka
2023-06-14,FAC0002,Ciprofloxacin,antibiotic,6.588604505652445,70.15426557271691,10.859372465676836,Bagalkote,Karnataka
2023-06-15,FAC0002,Ciprofloxacin,antibiotic,5.703331426887357,64.45093414582955,9.962220013145458,Bagalkote,Karnataka
2023-06-16,FAC0002,Ciprofloxacin,antibiotic,5.502241624429035,58.94869252140052,9.193754612591881,Bagalkote,Karnataka
2023-06-17,FAC0002,Ciprofloxacin,antibiotic,5.768367578591381,53.180324942809136,8.328129268387116,Bagalkote,Karnataka
2023-06-18,FAC0002,Ciprofloxacin,antibiotic,5.348703690566611,47.83162125224253,7.600437847878012,Bagalkote,Karnataka
2023-06-19,FAC0002,Ciprofloxacin,antibiotic,6.689840919901307,41.14178033234122,6.6174639935581485,Bagalkote,Karnataka
2023-06-20,FAC0002,Ciprofloxacin,antibiotic,6.958309343202709,34.18347098913851,5.622360795609016,Bagalkote,Karnataka
2023-06-21,FAC0002,Ciprofloxacin,antibiotic,7.663887713804641,26.519583275333872,4.254347073324986,Bagalkote,Karnataka
2023-06-22,FAC0002,Ciprofloxacin,antibiotic,5.725920188652248,20.793663086681626,3.3340526806993744,Bagalkote,Karnataka
2023-06-23,FAC0002,Ciprofloxacin,antibiotic,5.500312981077449,15.293350105604176,2.452241691740637,Bagalkote,Karnataka
2023-06-24,FAC0002,Ciprofloxacin,antibiotic,5.40772204166392,9.885628063940256,1.5983342403618117,Bagalkote,Karnataka
2023-06-25,FAC0002,Ciprofloxacin,antibiotic,6.152949772375109,3.732678291565147,0.5925028194951246,Bagalkote,Karnataka
2023-06-26,FAC0002,Ciprofloxacin,antibiotic,6.680331492034451,0.0,0.0,Bagalkote,Karnataka
2023-06-27,FAC0002,Ciprofloxacin,antibiotic,6.943914849943684,0.0,0.0,Bagalkote,Karnataka
2023-06-28,FAC0002,Ciprofloxacin,antibiotic,7.379468250413126,0.0,0.0,Bagalkote,Karnataka
2023-06-29,FAC0002,Ciprofloxacin,antibiotic,5.324275519911113,0.0,0.0,Bagalkote,Karnataka
2023-06-30,FAC0002,Ciprofloxacin,antibiotic,5.396870961844082,97.4663571498217,15.761952193384495,Bagalkote,Karnataka
2023-07-01,FAC0002,Ciprofloxacin,antibiotic,5.880089658402798,91.58626749141891,14.651157049177547,Bagalkote,Karnataka
2023-07-02,FAC0002,Ciprofloxacin,antibiotic,6.875452846552541,84.71081464486636,13.331167318649555,Bagalkote,Karnataka
2023-07-03,FAC0002,Ciprofloxacin,antibiotic,6.846154010641277,77.86466063422509,12.208257496316119,Bagalkote,Karnataka
2023-07-04,FAC0002,Ciprofloxacin,antibiotic,6.812712189834928,71.05194844439016,11.172938947407813,Bagalkote,Karnataka
2023-07-05,FAC0002,Ciprofloxacin,antibiotic,6.456455576084412,64.59549286830575,10.372736704752308,Bagalkote,Karnataka
2023-07-06,FAC0002,Ciprofloxacin,antibiotic,5.853466918608266,58.74202594969749,9.319650451463096,Bagalkote,Karnataka
2023-07-07,FAC0002,Ciprofloxacin,antibiotic,4.858849761170369,53.88317618852712,8.654307120323741,Bagalkote,Karnataka
2023-07-08,FAC0002,Ciprofloxacin,antibiotic,5.3537506233815355,48.52942556514559,7.889709596855736,Bagalkote,Karnataka
2023-07-09,FAC0002,Ciprofloxacin,antibiotic,7.226980222170558,41.30244534297503,6.660400334094746,Bagalkote,Karnataka
2023-07-10,FAC0002,Ciprofloxacin,antibiotic,6.450109066817641,34.85233627615739,5.672010466166347,Bagalkote,Karnataka
2023-07-11,FAC0002,Ciprofloxacin,antibiotic,8.045546382691231,26.806789893466156,4.241086152698267,Bagalkote,Karnataka
2023-07-12,FAC0002,Ciprofloxacin,antibiotic,7.589248467794584,19.217541425671573,2.9644967589548816,Bagalkote,Karnataka
2023-07-13,FAC0002,Ciprofloxacin,antibiotic,5.8695711041325325,13.34797032153904,2.058326601530047,Bagalkote,Karnataka
2023-07-14,FAC0002,Ciprofloxacin,antibiotic,5.2533867379659105,8.09458358357313,1.2374716465707984,Bagalkote,Karnataka
2023-07-15,FAC0002,Ciprofloxacin,antibiotic,5.949068027750261,2.1455155558228682,0.32378919517008126,Bagalkote,Karnataka
2023-07-16,FAC0002,Ciprofloxacin,antibiotic,6.079214168873077,0.0,0.0,Bagalkote,Karnataka
2023-07-17,FAC0002,Ciprofloxacin,antibiotic,7.022618103976814,0.0,0.0,Bagalkote,Karnataka
2023-07-18,FAC0002,Ciprofloxacin,antibiotic,6.98140565616652,0.0,0.0,Bagalkote,Karnataka
2023-07-19,FAC0002,Ciprofloxacin,antibiotic,6.093758639863783,0.0,0.0,Bagalkote,Karnataka
2023-07-20,FAC0002,Ciprofloxacin,antibiotic,5.673006987811596,99.05817963575394,16.106101357965258,Bagalkote,Karnataka
2023-07-21,FAC0002,Ciprofloxacin,antibiotic,5.3131471932007015,93.74503244255324,15.221096146370794,Bagalkote,Karnataka
2023-07-22,FAC0002,Ciprofloxacin,antibiotic,5.77122360488603,87.9738088376672,14.343208003335704,Bagalkote,Karnataka
2023-07-23,FAC0002,Ciprofloxacin,antibiotic,5.852447598688641,82.12136123897857,13.460120069759922,Bagalkote,Karnataka
2023-07-24,FAC0002,Ciprofloxacin,antibiotic,6.386626523150562,75.734734715828,12.600969272088902,Bagalkote,Karnataka
2023-07-25,FAC0002,Ciprofloxacin,antibiotic,8.272986472982494,67.4617482428455,10.890161937916096,Bagalkote,Karnataka
2023-07-26,FAC0002,Ciprofloxacin,antibiotic,6.7910927198293916,60.67065552301611,9.63888945623302,Bagalkote,Karnataka
2023-07-27,FAC0002,Ciprofloxacin,antibiotic,6.247468460627158,54.42318706238895,8.535059321686862,Bagalkote,Karnataka
2023-07-28,FAC0002,Ciprofloxacin,antibiotic,5.071168009971419,49.35201905241753,7.781948261338037,Bagalkote,Karnataka
2023-07-29,FAC0002,Ciprofloxacin,antibiotic,5.2870198364491365,44.0649992159684,7.024899949903149,Bagalkote,Karnataka
2023-07-30,FAC0002,Ciprofloxacin,antibiotic,5.963690464332799,38.1013087516356,6.058810614506555,Bagalkote,Karnataka
2023-07-31,FAC0002,Ciprofloxacin,antibiotic,7.4104116168998155,30.690897134735785,4.769493264342358,Bagalkote,Karnataka
2023-08-01,FAC0002,Ciprofloxacin,antibiotic,7.403033954853155,23.287863179882628,3.6903034910066497,Bagalkote,Karnataka
2023-08-02,FAC0002,Ciprofloxacin,antibiotic,7.482395382320651,15.805467797561978,2.4660160848979027,Bagalkote,Karnataka
2023-08-03,FAC0002,Ciprofloxacin,antibiotic,5.309371026434034,10.496096771127943,1.6726051489122302,Bagalkote,Karnataka
2023-08-04,FAC0002,Ciprofloxacin,antibiotic,5.129387399848312,5.366709371279631,0.8540798250891287,Bagalkote,Karnataka
2023-08-05,FAC0002,Ciprofloxacin,antibiotic,5.502290487983358,0.0,0.0,Bagalkote,Karnataka
2023-08-06,FAC0002,Ciprofloxacin,antibiotic,6.039609106985408,0.0,0.0,Bagalkote,Karnataka
2023-08-07,FAC0002,Ciprofloxacin,antibiotic,5.656072810587318,0.0,0.0,Bagalkote,Karnataka
2023-08-08,FAC0002,Ciprofloxacin,antibiotic,7.575875089045717,0.0,0.0,Bagalkote,Karnataka
2023-08-09,FAC0002,Ciprofloxacin,antibiotic,7.004250820702799,95.64939006717101,15.85967744042492,Bagalkote,Karnataka
2023-08-10,FAC0002,Ciprofloxacin,antibiotic,6.571217698830316,89.0781723683407,14.341439776648105,Bagalkote,Karnataka
2023-08-11,FAC0002,Ciprofloxacin,antibiotic,5.1685537579351495,83.90961861040556,13.497152626018782,Bagalkote,Karnataka
2023-08-12,FAC0002,Ciprofloxacin,antibiotic,5.756692651465286,78.15292595894027,12.498105707605486,Bagalkote,Karnataka
2023-08-13,FAC0002,Ciprofloxacin,antibiotic,6.074853615622383,72.07807234331788,11.517350157158997,Bagalkote,Karnataka
2023-08-14,FAC0002,Ciprofloxacin,antibiotic,6.989213176464479,65.08885916685341,10.093384686116764,Bagalkote,Karnataka
2023-08-15,FAC0002,Ciprofloxacin,antibiotic,7.251891241696489,57.83696792515692,9.033664230562172,Bagalkote,Karnataka
2023-08-16,FAC0002,Ciprofloxacin,antibiotic,6.752111855112515,51.0848560700444,8.024183367728414,Bagalkote,Karnataka
2023-08-17,FAC0002,Ciprofloxacin,antibiotic,5.742187034556395,45.34266903548801,7.257231746776227,Bagalkote,Karnataka
2023-08-18,FAC0002,Ciprofloxacin,antibiotic,5.366562708188247,39.97610632729976,6.369459889477247,Bagalkote,Karnataka
2023-08-19,FAC0002,Ciprofloxacin,antibiotic,5.472582033591857,34.503524293707905,5.533287074776436,Bagalkote,Karnataka
2023-08-20,FAC0002,Ciprofloxacin,antibiotic,6.585947036674965,27.91757725703294,4.425290985017142,Bagalkote,Karnataka
2023-08-21,FAC0002,Ciprofloxacin,antibiotic,6.558718482057816,21.358858774975122,3.418980335810696,Bagalkote,Karnataka
2023-08-22,FAC0002,Ciprofloxacin,antibiotic,7.69110538983234,13.667753385142781,2.16608501401639,Bagalkote,Karnataka
2023-08-23,FAC0002,Ciprofloxacin,antibiotic,6.454063089846035,7.213690295296746,1.1510027412160255,Bagalkote,Karnataka
2023-08-24,FAC0002,Ciprofloxacin,antibiotic,5.741680034839403,1.4720102604573428,0.23487387951115166,Bagalkote,Karnataka
2023-08-25,FAC0002,Ciprofloxacin,antibiotic,4.838385113442711,0.0,0.0,Bagalkote,Karnataka
2023-08-26,FAC0002,Ciprofloxacin,antibiotic,5.037713554562666,0.0,0.0,Bagalkote,Karnataka
2023-08-27,FAC0002,Ciprofloxacin,antibiotic,5.60688999462594,0.0,0.0,Bagalkote,Karnataka
2023-08-28,FAC0002,Ciprofloxacin,antibiotic,7.238527902082321,0.0,0.0,Bagalkote,Karnataka
2023-08-29,FAC0002,Ciprofloxacin,antibiotic,7.420837021602308,94.6058831847373,15.641732475921156,Bagalkote,Karnataka
2023-08-30,FAC0002,Ciprofloxacin,antibiotic,6.209249340092995,88.3966338446443,14.700122997822815,Bagalkote,Karnataka
2023-08-31,FAC0002,Ciprofloxacin,antibiotic,6.255546959974285,82.14108688467002,13.495096708556181,Bagalkote,Karnataka
2023-09-01,FAC0002,Ciprofloxacin,antibiotic,5.434242271743337,76.70684461292667,12.428484705593158,Bagalkote,Karnataka
2023-09-02,FAC0002,Ciprofloxacin,antibiotic,6.03135829045756,70.67548632246911,11.193798270363127,Bagalkote,Karnataka
2023-09-03,FAC0002,Ciprofloxacin,antibiotic,6.307827758088409,64.3676585643807,10.035585752519866,Bagalkote,Karnataka
2023-09-04,FAC0002,Ciprofloxacin,antibiotic,7.275397977880928,57.092260586499776,8.893971964648788,Bagalkote,Karnataka
2023-09-05,FAC0002,Ciprofloxacin,antibiotic,6.839436114172791,50.252824472326985,7.931127672325814,Bagalkote,Karnataka
2023-09-06,FAC0002,Ciprofloxacin,antibiotic,7.313502880279067,42.93932159204792,6.612253040261252,Bagalkote,Karnataka
2023-09-07,FAC0002,Ciprofloxacin,antibiotic,6.053645329516684,36.885676262531234,5.705389262591472,Bagalkote,Karnataka
2023-09-08,FAC0002,Ciprofloxacin,antibiotic,5.055515587334123,31.83016067519711,4.964964101080869,Bagalkote,Karnataka
2023-09-09,FAC0002,Ciprofloxacin,antibiotic,6.098530459534119,25.73163021566299,4.007698206437699,Bagalkote,Karnataka
2023-09-10,FAC0002,Ciprofloxacin,antibiotic,6.269152758204577,19.462477457458412,3.0338891603135614,Bagalkote,Karnataka
2023-09-11,FAC0002,Ciprofloxacin,antibiotic,6.767962191386689,12.694515266071722,2.0014891797132663,Bagalkote,Karnataka
2023-09-12,FAC0002,Ciprofloxacin,antibiotic,7.963786935540448,4.730728330531274,0.7274510868429582,Bagalkote,Karnataka
2023-09-13,FAC0002,Ciprofloxacin,antibiotic,7.156517257700497,0.0,0.0,Bagalkote,Karnataka
2023-09-14,FAC0002,Ciprofloxacin,antibiotic,5.928774240828375,0.0,0.0,Bagalkote,Karnataka
2023-09-15,FAC0002,Ciprofloxacin,antibiotic,5.908940138490161,0.0,0.0,Bagalkote,Karnataka
2023-09-16,FAC0002,Ciprofloxacin,antibiotic,5.372240595279697,0.0,0.0,Bagalkote,Karnataka
2023-09-17,FAC0002,Ciprofloxacin,antibiotic,8.100435966350641,0.0,0.0,Bagalkote,Karnataka
2023-09-18,FAC0002,Ciprofloxacin,antibiotic,7.895055733261686,100.94476886159792,14.62188107473578,Bagalkote,Karnataka
2023-09-19,FAC0002,Ciprofloxacin,antibiotic,6.640128864876709,94.3046399967212,14.044746535672628,Bagalkote,Karnataka
2023-09-20,FAC0002,Ciprofloxacin,antibiotic,6.970758919781991,87.33388107693922,13.058202326277126,Bagalkote,Karnataka
2023-09-21,FAC0002,Ciprofloxacin,antibiotic,5.661115066577609,81.67276601036161,12.281968467993039,Bagalkote,Karnataka
2023-09-22,FAC0002,Ciprofloxacin,antibiotic,5.1675969460080955,76.50516906435352,11.691058155783931,Bagalkote,Karnataka
2023-09-23,FAC0002,Ciprofloxacin,antibiotic,5.386715253925866,71.11845381042765,10.864459783975914,Bagalkote,Karnataka
2023-09-24,FAC0002,Ciprofloxacin,antibiotic,4.995365892795848,66.1230879176318,10.83560335895633,Bagalkote,Karnataka
2023-09-25,FAC0002,Ciprofloxacin,antibiotic,6.7926327720166135,59.33045514561519,9.980056113716415,Bagalkote,Karnataka
2023-09-26,FAC0002,Ciprofloxacin,antibiotic,7.870939426469966,51.45951571914522,8.407411954282614,Bagalkote,Karnataka
2023-09-27,FAC0002,Ciprofloxacin,antibiotic,7.009553405293159,44.44996231385206,7.255627404666904,Bagalkote,Karnataka
2023-09-28,FAC0002,Ciprofloxacin,antibiotic,5.989801449362389,38.46016086448967,6.230152640476622,Bagalkote,Karnataka
2023-09-29,FAC0002,Ciprofloxacin,antibiotic,5.499466608790648,32.960694255699025,5.298602424389246,Bagalkote,Karnataka
2023-09-30,FAC0002,Ciprofloxacin,antibiotic,5.796951571268783,27.16374268443024,4.325957193665824,Bagalkote,Karnataka
2023-10-01,FAC0002,Ciprofloxacin,antibiotic,5.389250094788741,21.774492589641497,3.436894607376454,Bagalkote,Karnataka
2023-10-02,FAC0002,Ciprofloxacin,antibiotic,5.929071252301198,15.845421337340298,2.550715490999002,Bagalkote,Karnataka
2023-10-03,FAC0002,Ciprofloxacin,antibiotic,7.1571930191094575,8.688228318230841,1.4219258274258941,Bagalkote,Karnataka
2023-10-04,FAC0002,Ciprofloxacin,antibiotic,7.229160395366074,1.459067922864767,0.23757299318235503,Bagalkote,Karnataka
2023-10-05,FAC0002,Ciprofloxacin,antibiotic,6.42546996573348,0.0,0.0,Bagalkote,Karnataka
2023-10-06,FAC0002,Ciprofloxacin,antibiotic,5.22565461235651,0.0,0.0,Bagalkote,Karnataka
2023-10-07,FAC0002,Ciprofloxacin,antibiotic,6.390343864724714,0.0,0.0,Bagalkote,Karnataka
2023-10-08,FAC0002,Ciprofloxacin,antibiotic,7.493971809269215,96.14281211405485,14.678015038306224,Bagalkote,Karnataka
2023-10-09,FAC0002,Ciprofloxacin,antibiotic,6.656343381487315,89.48646873256753,13.448482932707607,Bagalkote,Karnataka
2023-10-10,FAC0002,Ciprofloxacin,antibiotic,6.939896974984461,82.54657175758307,12.46366523536969,Bagalkote,Karnataka
2023-10-11,FAC0002,Ciprofloxacin,antibiotic,7.149948925463981,75.39662283211908,11.403582050560413,Bagalkote,Karnataka
2023-10-12,FAC0002,Ciprofloxacin,antibiotic,6.315593054426725,69.08102977769235,10.47322618214776,Bagalkote,Karnataka
2023-10-13,FAC0002,Ciprofloxacin,antibiotic,5.13100364490827,63.95002613278408,9.715241776244424,Bagalkote,Karnataka
2023-10-14,FAC0002,Ciprofloxacin,antibiotic,5.645786466383324,58.30423966640076,9.003017244117615,Bagalkote,Karnataka
2023-10-15,FAC0002,Ciprofloxacin,antibiotic,6.057639116173146,52.24660055022761,8.331612018950876,Bagalkote,Karnataka
2023-10-16,FAC0002,Ciprofloxacin,antibiotic,7.383785016636428,44.86281553359118,7.037516792604115,Bagalkote,Karnataka
2023-10-17,FAC0002,Ciprofloxacin,antibiotic,7.6363080006116055,37.226507532979575,5.749893721231525,Bagalkote,Karnataka
2023-10-18,FAC0002,Ciprofloxacin,antibiotic,6.26387650532906,30.962631027650517,4.877761560278207,Bagalkote,Karnataka
2023-10-19,FAC0002,Ciprofloxacin,antibiotic,5.575187511114489,25.387443516536027,4.067235487459599,Bagalkote,Karnataka
2023-10-20,FAC0002,Ciprofloxacin,antibiotic,4.967082842824539,20.42036067371149,3.28379561865408,Bagalkote,Karnataka
2023-10-21,FAC0002,Ciprofloxacin,antibiotic,5.651602543975872,14.768758129735616,2.3746448473547406,Bagalkote,Karnataka
2023-10-22,FAC0002,Ciprofloxacin,antibiotic,7.347500203292675,7.421257926442941,1.1589159712866568,Bagalkote,Karnataka
2023-10-23,FAC0002,Ciprofloxacin,antibiotic,6.949275246257347,0.47198268018559375,0.07442705056266337,Bagalkote,Karnataka
2023-10-24,FAC0002,Ciprofloxacin,antibiotic,8.223435605815416,0.0,0.0,Bagalkote,Karnataka
2023-10-25,FAC0002,Ciprofloxacin,antibiotic,6.57513603340875,0.0,0.0,Bagalkote,Karnataka
2023-10-26,FAC0002,Ciprofloxacin,antibiotic,5.02602505049525,0.0,0.0,Bagalkote,Karnataka
2023-10-27,FAC0002,Ciprofloxacin,antibiotic,5.4335298872457365,0.0,0.0,Bagalkote,Karnataka
2023-10-28,FAC0002,Ciprofloxacin,antibiotic,5.598412199464183,99.26181236452656,15.388298698834113,Bagalkote,Karnataka
2023-10-29,FAC0002,Ciprofloxacin,antibiotic,6.838840000977358,92.4229723635492,14.49133878833333,Bagalkote,Karnataka
2023-10-30,FAC0002,Ciprofloxacin,antibiotic,7.295897833813698,85.12707452973551,13.24455686948744,Bagalkote,Karnataka
2023-10-31,FAC0002,Ciprofloxacin,antibiotic,7.478465006687577,77.64860952304794,12.28442135966753,Bagalkote,Karnataka
2023-11-01,FAC0002,Ciprofloxacin,antibiotic,7.120070242679969,70.52853928036797,11.022239449558692,Bagalkote,Karnataka
2023-11-02,FAC0002,Ciprofloxacin,antibiotic,4.973002206814603,65.55553707355337,10.2571981275182,Bagalkote,Karnataka
2023-11-03,FAC0002,Ciprofloxacin,antibiotic,5.352404460500183,60.203132613053185,9.436842165055591,Bagalkote,Karnataka
2023-11-04,FAC0002,Ciprofloxacin,antibiotic,5.706406170136965,54.49672644291622,8.521754783815915,Bagalkote,Karnataka
2023-11-05,FAC0002,Ciprofloxacin,antibiotic,5.970058745596951,48.52666769731927,7.7383888339594264,Bagalkote,Karnataka
2023-11-06,FAC0002,Ciprofloxacin,antibiotic,7.345990421040294,41.18067727627898,6.559462412161211,Bagalkote,Karnataka
2023-11-07,FAC0002,Ciprofloxacin,antibiotic,6.909767266478334,34.270910009800645,5.530407853817641,Bagalkote,Karnataka
2023-11-08,FAC0002,Ciprofloxacin,antibiotic,7.285699950454273,26.98521005934637,4.3381265005393805,Bagalkote,Karnataka
2023-11-09,FAC0002,Ciprofloxacin,antibiotic,6.375309234410551,20.60990082493582,3.2098623540786617,Bagalkote,Karnataka
2023-11-10,FAC0002,Ciprofloxacin,antibiotic,5.400644424302961,15.20925640063286,2.3662063322084035,Bagalkote,Karnataka
2023-11-11,FAC0002,Ciprofloxacin,antibiotic,5.848335737741629,9.360920662891232,1.4517619328563662,Bagalkote,Karnataka
2023-11-12,FAC0002,Ciprofloxacin,antibiotic,6.2764132956425716,3.0845073672486603,0.47514359823365976,Bagalkote,Karnataka
2023-11-13,FAC0002,Ciprofloxacin,antibiotic,7.735770527538542,0.0,0.0,Bagalkote,Karnataka
2023-11-14,FAC0002,Ciprofloxacin,antibiotic,7.376511411036383,0.0,0.0,Bagalkote,Karnataka
2023-11-15,FAC0002,Ciprofloxacin,antibiotic,6.696520601756362,0.0,0.0,Bagalkote,Karnataka
2023-11-16,FAC0002,Ciprofloxacin,antibiotic,7.04262707140798,0.0,0.0,Bagalkote,Karnataka
2023-11-17,FAC0002,Ciprofloxacin,antibiotic,5.9990364075802205,101.91742639034757,15.187199971985473,Bagalkote,Karnataka
2023-11-18,FAC0002,Ciprofloxacin,antibiotic,4.992432976894996,96.92499341345257,14.71129815641161,Bagalkote,Karnataka
2023-11-19,FAC0002,Ciprofloxacin,antibiotic,5.1092421879268075,91.81575122552576,14.297656166052057,Bagalkote,Karnataka
2023-11-20,FAC0002,Ciprofloxacin,antibiotic,6.993564212639694,84.82218701288606,13.430359281150794,Bagalkote,Karnataka
2023-11-21,FAC0002,Ciprofloxacin,antibiotic,8.500169601284265,76.32201741160179,11.784949875473625,Bagalkote,Karnataka
2023-11-22,FAC0002,Ciprofloxacin,antibiotic,6.464649815572101,69.85736759602969,10.84219290360955,Bagalkote,Karnataka
2023-11-23,FAC0002,Ciprofloxacin,antibiotic,5.509053528582238,64.34831406744745,10.338704112920112,Bagalkote,Karnataka
2023-11-24,FAC0002,Ciprofloxacin,antibiotic,5.315611739364593,59.032702328082856,9.635806813088255,Bagalkote,Karnataka
2023-11-25,FAC0002,Ciprofloxacin,antibiotic,6.238601683618324,52.794100644464535,8.37414974688549,Bagalkote,Karnataka
2023-11-26,FAC0002,Ciprofloxacin,antibiotic,6.04231297189962,46.751787672564916,7.262177755921168,Bagalkote,Karnataka
2023-11-27,FAC0002,Ciprofloxacin,antibiotic,6.476357727377573,40.27542994518734,6.328811077939052,Bagalkote,Karnataka
2023-11-28,FAC0002,Ciprofloxacin,antibiotic,6.254118205181909,34.02131174000543,5.629910385630942,Bagalkote,Karnataka
2023-11-29,FAC0002,Ciprofloxacin,antibiotic,6.18190429534861,27.83940744465682,4.637917961998698,Bagalkote,Karnataka
2023-11-30,FAC0002,Ciprofloxacin,antibiotic,5.455651365834875,22.383756078821946,3.7337767883608706,Bagalkote,Karnataka
2023-12-01,FAC0002,Ciprofloxacin,antibiotic,5.401891609561374,16.98186446926057,2.826889007156474,Bagalkote,Karnataka
2023-12-02,FAC0002,Ciprofloxacin,antibiotic,5.3726470734583405,11.609217395802231,1.9731638251822678,Bagalkote,Karnataka
2023-12-03,FAC0002,Ciprofloxacin,antibiotic,5.168167096823534,6.4410502989786975,1.1184948485312145,Bagalkote,Karnataka
2023-12-04,FAC0002,Ciprofloxacin,antibiotic,7.731519634403639,0.0,0.0,Bagalkote,Karnataka
2023-12-05,FAC0002,Ciprofloxacin,antibiotic,7.158868712492659,0.0,0.0,Bagalkote,Karnataka
2023-12-06,FAC0002,Ciprofloxacin,antibiotic,7.400503382866968,0.0,0.0,Bagalkote,Karnataka
